label,merged_label,latitude,longitude,year,example_path
Rubber plantation,Rubber plantation,4.013375,9.270125,2017,examples/9.270125_4.013374999999999
Oil palm plantation,Oil palm plantation,4.032625,9.118375,2017,examples/9.118374999999999_4.0326249999999995
Other large-scale plantations,Other large-scale plantations,6.38575,10.821625,2017,examples/10.821625000000001_6.385750000000001
Oil palm plantation,Oil palm plantation,4.150193182,8.995602273,2017,examples/8.995602272727274_4.150193181818182
Oil palm plantation,Oil palm plantation,4.459455954,9.123238712,2017,examples/9.123238711819388_4.45945595396193
Oil palm plantation,Oil palm plantation,5.155625,9.321875,2017,examples/9.321875_5.1556250000000015
Oil palm plantation,Oil palm plantation,4.227903846,9.030086538,2017,examples/9.030086538461536_4.227903846153845
Rubber plantation,Rubber plantation,3.968375,9.2325,2017,examples/9.2325_3.968375
Other large-scale plantations,Other large-scale plantations,6.088969828,10.36138362,2017,examples/10.361383620689654_6.088969827586206
Rubber plantation,Rubber plantation,3.238375,12.414375,2017,examples/12.414375_3.238375
Oil palm plantation,Oil palm plantation,4.093208333,9.202958333,2017,examples/9.202958333333333_4.093208333333332
Oil palm plantation,Oil palm plantation,4.6653125,9.070875,2017,examples/9.070875_4.665312500000001
Oil palm plantation,Oil palm plantation,4.56625,9.052375,2017,examples/9.052375_4.566249999999999
Oil palm plantation,Oil palm plantation,5.172333333,9.431541667,2017,examples/9.431541666666668_5.172333333333334
Timber plantation,Timber plantation,1.955125,15.85075,2017,examples/15.85075_1.955125
Timber plantation,Timber plantation,1.914125,15.898125,2017,examples/15.898125_1.9141249999999996
Timber plantation,Timber plantation,1.954675,15.853225,2017,examples/15.853225_1.9546750000000002
Timber plantation,Timber plantation,1.9255,15.878,2017,examples/15.878_1.9254999999999998
Timber plantation,Timber plantation,1.968875,15.889,2017,examples/15.889_1.9688749999999997
Timber plantation,Timber plantation,1.933958333,15.88804167,2017,examples/15.888041666666664_1.9339583333333337
Timber plantation,Timber plantation,1.9125,15.874875,2017,examples/15.874875_1.9124999999999996
Timber plantation,Timber plantation,1.901375,15.94219643,2017,examples/15.942196428571432_1.9013750000000005
Timber plantation,Timber plantation,1.770125,16.01125,2017,examples/16.011249999999997_1.770124999999999
Timber plantation,Timber plantation,1.9343125,15.8793125,2017,examples/15.879312500000001_1.9343125
Timber plantation,Timber plantation,1.9171875,15.874375,2017,examples/15.874375_1.9171875000000007
Timber plantation,Timber plantation,1.929875,15.85875,2017,examples/15.858749999999997_1.9298749999999998
Timber plantation,Timber plantation,1.825,15.8705,2017,examples/15.870499999999998_1.825
Timber plantation,Timber plantation,1.954375,15.844875,2017,examples/15.844875_1.9543750000000006
Timber plantation,Timber plantation,1.911125,15.915125,2017,examples/15.915125_1.911124999999999
Timber plantation,Timber plantation,1.781513889,15.94334722,2017,examples/15.943347222222227_1.78151388888889
Timber plantation,Timber plantation,1.877125,15.974125,2017,examples/15.974124999999997_1.8771250000000004
Timber plantation,Timber plantation,1.912375,15.909875,2017,examples/15.909874999999998_1.912375
Timber plantation,Timber plantation,1.962375,15.85184722,2017,examples/15.851847222222217_1.962374999999999
Timber plantation,Timber plantation,1.948291667,15.83316667,2017,examples/15.833166666666665_1.948291666666667
Timber plantation,Timber plantation,1.900625,15.942875,2017,examples/15.942875000000003_1.9006249999999998
Timber plantation,Timber plantation,1.904625,15.936125,2017,examples/15.936125000000002_1.904625
Timber plantation,Timber plantation,1.786810484,15.92014113,2017,examples/15.920141129032256_1.7868104838709673
Timber plantation,Timber plantation,1.95540625,15.84865625,2017,examples/15.84865625_1.9554062500000005
Timber plantation,Timber plantation,1.905125,15.931875,2017,examples/15.931875000000002_1.9051250000000002
Timber plantation,Timber plantation,1.768875,16.003625,2017,examples/16.003624999999996_1.7688750000000006
Timber plantation,Timber plantation,1.911375,15.874125,2017,examples/15.874125000000003_1.9113749999999998
Timber plantation,Timber plantation,1.920125,15.87675,2017,examples/15.87675_1.9201249999999994
Timber plantation,Timber plantation,1.913291667,15.86320833,2017,examples/15.863208333333336_1.9132916666666662
Timber plantation,Timber plantation,1.956041667,15.85370833,2017,examples/15.853708333333332_1.9560416666666673
Timber plantation,Timber plantation,1.955125,15.8455,2017,examples/15.845499999999998_1.955125
Timber plantation,Timber plantation,1.791125,15.882125,2017,examples/15.882125_1.791125
Timber plantation,Timber plantation,1.902776042,15.87088542,2017,examples/15.870885416666663_1.9027760416666673
Timber plantation,Timber plantation,1.926875,15.884875,2017,examples/15.884875_1.926875
Timber plantation,Timber plantation,1.937791667,15.87445833,2017,examples/15.874458333333333_1.9377916666666666
Timber plantation,Timber plantation,1.783375,15.92975,2017,examples/15.92975_1.7833749999999993
Timber plantation,Timber plantation,1.927943709,15.88414136,2017,examples/15.884141364902483_1.9279437093779022
Timber plantation,Timber plantation,1.933085784,15.88703186,2017,examples/15.8870318627451_1.933085784313725
Timber plantation,Timber plantation,1.908,15.865125,2017,examples/15.865125_1.9080000000000004
Timber plantation,Timber plantation,1.961625,15.863625,2017,examples/15.863624999999999_1.961625
Timber plantation,Timber plantation,1.901041667,15.86904167,2017,examples/15.869041666666662_1.901041666666666
Timber plantation,Timber plantation,1.898904412,15.87043382,2017,examples/15.870433823529407_1.8989044117647054
Timber plantation,Timber plantation,1.937375,15.875125,2017,examples/15.875125000000002_1.9373750000000005
Timber plantation,Timber plantation,1.963875,15.857125,2017,examples/15.857124999999998_1.9638749999999998
Timber plantation,Timber plantation,1.934056818,15.82373864,2017,examples/15.823738636363638_1.9340568181818185
Timber plantation,Timber plantation,1.934625,15.88,2017,examples/15.88_1.9346249999999996
Timber plantation,Timber plantation,1.939625,15.87269643,2017,examples/15.872696428571428_1.9396249999999993
Timber plantation,Timber plantation,1.914375,15.897875,2017,examples/15.897875_1.9143749999999995
Timber plantation,Timber plantation,1.797171875,15.89004688,2017,examples/15.890046875_1.7971718749999996
Timber plantation,Timber plantation,1.939375,15.881875,2017,examples/15.881875000000003_1.939375
Timber plantation,Timber plantation,1.929,15.859875,2017,examples/15.859874999999999_1.9289999999999994
Timber plantation,Timber plantation,1.925375,15.891375,2017,examples/15.891375000000002_1.9253749999999996
Timber plantation,Timber plantation,1.925708333,15.88340278,2017,examples/15.883402777777778_1.9257083333333334
Timber plantation,Timber plantation,1.918625,15.872875,2017,examples/15.872875_1.9186249999999998
Timber plantation,Timber plantation,1.91,15.874625,2017,examples/15.874625000000002_1.909999999999999
Timber plantation,Timber plantation,1.929975,15.860375,2017,examples/15.860375000000001_1.929975
Timber plantation,Timber plantation,1.909875,15.916625,2017,examples/15.916625000000002_1.9098749999999993
Timber plantation,Timber plantation,1.963125,15.8854375,2017,examples/15.885437499999998_1.9631249999999993
Timber plantation,Timber plantation,1.937544355,15.88535887,2017,examples/15.885358870967748_1.9375443548387101
Timber plantation,Timber plantation,1.808105769,15.89286058,2017,examples/15.89286057692308_1.8081057692307692
Timber plantation,Timber plantation,1.770375,16.011625,2017,examples/16.011625_1.7703749999999996
Timber plantation,Timber plantation,1.90585119,15.92725595,2017,examples/15.92725595238095_1.9058511904761903
Timber plantation,Timber plantation,1.953347222,15.84443056,2017,examples/15.844430555555558_1.953347222222221
Timber plantation,Timber plantation,1.933875,15.87725,2017,examples/15.877250000000004_1.9338749999999998
Timber plantation,Timber plantation,1.794541667,15.91604167,2017,examples/15.916041666666663_1.7945416666666671
Timber plantation,Timber plantation,1.929875,15.856625,2017,examples/15.856624999999998_1.929875
Timber plantation,Timber plantation,1.768625,16.005125,2017,examples/16.005125_1.768625
Timber plantation,Timber plantation,1.925375,15.882125,2017,examples/15.882125_1.925375
Timber plantation,Timber plantation,1.951875,15.84475,2017,examples/15.844749999999998_1.9518750000000005
Timber plantation,Timber plantation,1.89375,15.951125,2017,examples/15.951125_1.8937499999999998
Timber plantation,Timber plantation,1.959041667,15.85645833,2017,examples/15.856458333333334_1.9590416666666661
Timber plantation,Timber plantation,1.962291667,15.86479167,2017,examples/15.864791666666667_1.9622916666666668
Timber plantation,Timber plantation,1.919875,15.890125,2017,examples/15.890125000000001_1.9198750000000002
Timber plantation,Timber plantation,1.959375,15.86225,2017,examples/15.86225_1.9593749999999996
Timber plantation,Timber plantation,1.960725,15.883175,2017,examples/15.883175000000001_1.9607250000000005
Timber plantation,Timber plantation,1.931009615,15.88670192,2017,examples/15.88670192307692_1.9310096153846157
Timber plantation,Timber plantation,1.915875,15.862375,2017,examples/15.862374999999998_1.9158749999999998
Timber plantation,Timber plantation,1.905375,15.930125,2017,examples/15.930125000000002_1.905375
Timber plantation,Timber plantation,1.900375,15.943125,2017,examples/15.943125_1.9003749999999995
Timber plantation,Timber plantation,1.93225,15.889,2017,examples/15.889_1.93225
Timber plantation,Timber plantation,1.924375,15.879625,2017,examples/15.879625_1.9243750000000004
Timber plantation,Timber plantation,1.915625,15.85575,2017,examples/15.855749999999999_1.9156249999999992
Timber plantation,Timber plantation,1.953291667,15.84995833,2017,examples/15.849958333333332_1.9532916666666658
Timber plantation,Timber plantation,1.780875,15.944,2017,examples/15.944_1.7808749999999993
Timber plantation,Timber plantation,1.94875,15.835375,2017,examples/15.835375_1.9487499999999995
Timber plantation,Timber plantation,1.921458333,15.89089167,2017,examples/15.890891666666667_1.921458333333334
Timber plantation,Timber plantation,1.913,15.872625,2017,examples/15.872625000000001_1.9129999999999996
Timber plantation,Timber plantation,1.917125,15.878,2017,examples/15.878_1.9171249999999993
Timber plantation,Timber plantation,1.895375,15.949375,2017,examples/15.949375000000002_1.8953749999999998
Timber plantation,Timber plantation,1.914625,15.89125,2017,examples/15.89125_1.9146250000000002
Timber plantation,Timber plantation,1.93225,15.885875,2017,examples/15.885874999999999_1.9322499999999998
Timber plantation,Timber plantation,1.843625,15.845625,2017,examples/15.845624999999998_1.843625
Timber plantation,Timber plantation,1.93125,15.883625,2017,examples/15.883624999999999_1.9312499999999997
Timber plantation,Timber plantation,1.935791667,15.87358333,2017,examples/15.873583333333334_1.9357916666666664
Timber plantation,Timber plantation,1.91275,15.8785,2017,examples/15.878500000000003_1.91275
Timber plantation,Timber plantation,1.851625,15.8355,2017,examples/15.8355_1.8516249999999994
Timber plantation,Timber plantation,1.928041667,15.85954167,2017,examples/15.859541666666667_1.9280416666666667
Timber plantation,Timber plantation,1.936025,15.875075,2017,examples/15.875075_1.9360249999999997
Timber plantation,Timber plantation,1.79725,15.888625,2017,examples/15.888625000000001_1.7972499999999998
Timber plantation,Timber plantation,1.9213125,15.8738125,2017,examples/15.873812500000001_1.9213124999999995
Timber plantation,Timber plantation,1.839325,15.866275,2017,examples/15.866274999999998_1.8393249999999999
Timber plantation,Timber plantation,1.91625,15.877,2017,examples/15.877_1.9162499999999998
Timber plantation,Timber plantation,1.929,15.862125,2017,examples/15.862125_1.9289999999999994
Timber plantation,Timber plantation,1.844125,15.846125,2017,examples/15.846125000000002_1.844125
Timber plantation,Timber plantation,1.791375,15.882375,2017,examples/15.882374999999998_1.7913749999999993
Timber plantation,Timber plantation,1.954875,15.8445,2017,examples/15.844499999999998_1.9548750000000004
Timber plantation,Timber plantation,1.914663462,15.88724038,2017,examples/15.887240384615382_1.9146634615384612
Timber plantation,Timber plantation,1.893375,15.951375,2017,examples/15.951375_1.8933749999999996
Timber plantation,Timber plantation,1.915375,15.882125,2017,examples/15.882124999999997_1.9153749999999998
Timber plantation,Timber plantation,1.9344375,15.872625,2017,examples/15.872625000000005_1.9344375
Timber plantation,Timber plantation,1.92375,15.874375,2017,examples/15.874374999999999_1.92375
Timber plantation,Timber plantation,1.781875,15.942125,2017,examples/15.942125000000003_1.7818750000000008
Timber plantation,Timber plantation,1.938041667,15.88629167,2017,examples/15.886291666666665_1.9380416666666664
Timber plantation,Timber plantation,1.933875,15.879375,2017,examples/15.879374999999998_1.9338749999999998
Timber plantation,Timber plantation,1.851875,15.835,2017,examples/15.835_1.8518749999999995
Timber plantation,Timber plantation,1.952125,15.834625,2017,examples/15.834624999999997_1.9521249999999997
Timber plantation,Timber plantation,1.793975,15.885075,2017,examples/15.885075000000002_1.7939749999999999
Timber plantation,Timber plantation,1.948525,15.836325,2017,examples/15.836325000000002_1.9485250000000005
Timber plantation,Timber plantation,1.906279762,15.92379167,2017,examples/15.923791666666668_1.906279761904762
Timber plantation,Timber plantation,1.939375,15.812875,2017,examples/15.812875_1.9393749999999998
Timber plantation,Timber plantation,1.912125,15.861,2017,examples/15.861_1.9121249999999996
Timber plantation,Timber plantation,1.958958333,15.85420833,2017,examples/15.854208333333334_1.9589583333333334
Timber plantation,Timber plantation,1.93625,15.888875,2017,examples/15.888875_1.93625
Timber plantation,Timber plantation,1.924375,15.891875,2017,examples/15.891874999999999_1.9243750000000004
Timber plantation,Timber plantation,1.949875,15.836375,2017,examples/15.836375000000002_1.9498749999999996
Timber plantation,Timber plantation,1.962375,15.859375,2017,examples/15.859374999999998_1.962375
Timber plantation,Timber plantation,1.962125,15.863375,2017,examples/15.863375_1.9621249999999992
Timber plantation,Timber plantation,1.939875,15.874625,2017,examples/15.874625_1.9398749999999996
Timber plantation,Timber plantation,1.9645,15.88625,2017,examples/15.886250000000002_1.9645000000000001
Timber plantation,Timber plantation,1.964125,15.860125,2017,examples/15.860125_1.9641250000000001
Timber plantation,Timber plantation,1.911375,15.914875,2017,examples/15.914874999999997_1.9113749999999998
Timber plantation,Timber plantation,1.79290625,15.91515625,2017,examples/15.915156249999997_1.7929062500000001
Timber plantation,Timber plantation,1.854375,15.846125,2017,examples/15.846124999999999_1.854375
Timber plantation,Timber plantation,1.932215909,15.88292045,2017,examples/15.882920454545458_1.932215909090909
Timber plantation,Timber plantation,1.928625,15.863,2017,examples/15.862999999999998_1.9286249999999994
Timber plantation,Timber plantation,1.912791667,15.90679924,2017,examples/15.906799242424247_1.912791666666667
Timber plantation,Timber plantation,1.851625,15.834625,2017,examples/15.834624999999997_1.8516249999999994
Timber plantation,Timber plantation,1.906625,15.921375,2017,examples/15.921375_1.9066250000000002
Timber plantation,Timber plantation,1.860830882,15.85725,2017,examples/15.857249999999997_1.8608308823529414
Timber plantation,Timber plantation,1.92725,15.85875,2017,examples/15.858749999999999_1.9272500000000001
Timber plantation,Timber plantation,1.823875,15.870625,2017,examples/15.870625_1.8238750000000004
Timber plantation,Timber plantation,1.768375,16.00225,2017,examples/16.002250000000004_1.7683749999999998
Timber plantation,Timber plantation,1.916875,15.875125,2017,examples/15.875124999999997_1.9168750000000003
Timber plantation,Timber plantation,1.938680556,15.87901389,2017,examples/15.879013888888887_1.9386805555555555
Timber plantation,Timber plantation,1.784647727,15.92796591,2017,examples/15.927965909090908_1.784647727272727
Timber plantation,Timber plantation,1.912125,15.911,2017,examples/15.910999999999998_1.9121249999999996
Timber plantation,Timber plantation,2.111291667,16.00629167,2017,examples/16.006291666666666_2.111291666666667
Timber plantation,Timber plantation,1.914125,15.8865,2017,examples/15.886499999999998_1.9141249999999996
Timber plantation,Timber plantation,1.909946429,15.868875,2017,examples/15.868875000000001_1.9099464285714283
Timber plantation,Timber plantation,1.954125,15.8480625,2017,examples/15.848062499999996_1.954125
Timber plantation,Timber plantation,1.949791667,15.83170833,2017,examples/15.831708333333331_1.9497916666666666
Timber plantation,Timber plantation,1.945375,15.83275,2017,examples/15.83275_1.9453749999999992
Timber plantation,Timber plantation,1.91809375,15.8724375,2017,examples/15.872437500000004_1.9180937500000004
Timber plantation,Timber plantation,1.959791667,15.85779167,2017,examples/15.857791666666664_1.959791666666666
Timber plantation,Timber plantation,1.930291667,15.88920833,2017,examples/15.889208333333332_1.9302916666666663
Timber plantation,Timber plantation,1.895625,15.949125,2017,examples/15.949124999999999_1.8956249999999997
Timber plantation,Timber plantation,1.898875,15.869,2017,examples/15.869000000000002_1.8988749999999994
Timber plantation,Timber plantation,1.876875,15.973875,2017,examples/15.973874999999998_1.876875
Timber plantation,Timber plantation,1.831166185,15.86797031,2017,examples/15.867970305309175_1.8311661849316692
Timber plantation,Timber plantation,1.951375,15.836125,2017,examples/15.836125_1.9513749999999996
Timber plantation,Timber plantation,1.928625,15.865125,2017,examples/15.865125000000003_1.9286249999999991
Timber plantation,Timber plantation,1.953125,15.840875,2017,examples/15.840874999999999_1.953125
Timber plantation,Timber plantation,1.854375,15.852125,2017,examples/15.852125000000001_1.8543749999999999
Small-scale maize plantation,Small-scale maize plantation,2.947291667,11.40004167,2017,examples/11.400041666666665_2.9472916666666666
Small-scale maize plantation,Small-scale maize plantation,4.610675,13.7627,2017,examples/13.7627_4.610675
Hunting,Hunting,3.006352273,15.12259091,2017,examples/15.122590909090906_3.0063522727272725
Hunting,Hunting,8.563625,13.312375,2017,examples/13.312374999999998_8.563625
Hunting,Hunting,3.525225,14.938575,2017,examples/14.938574999999998_3.525224999999999
Hunting,Hunting,2.439375,15.4205,2017,examples/15.4205_2.4393749999999996
Hunting,Hunting,3.062325,14.706075,2017,examples/14.706074999999998_3.0623250000000004
Hunting,Hunting,8.502375,13.667,2017,examples/13.667_8.502375
Hunting,Hunting,8.426375,12.966375,2017,examples/12.966375000000001_8.426375
Hunting,Hunting,2.45575,15.495625,2017,examples/15.495625000000002_2.4557499999999997
Hunting,Hunting,5.2626875,12.7810625,2017,examples/12.781062499999999_5.2626875
Hunting,Hunting,5.9665,12.40425,2017,examples/12.40425_5.9665
Hunting,Hunting,5.079,12.437375,2017,examples/12.437375_5.079
Hunting,Hunting,2.122125,14.900375,2017,examples/14.900374999999999_2.122125
Hunting,Hunting,2.471375,12.815875,2017,examples/12.815874999999998_2.4713749999999997
Other large-scale plantations,Other large-scale plantations,3.623625,10.0775,2017,examples/10.0775_3.623625
Other large-scale plantations,Other large-scale plantations,3.898375,9.805625,2017,examples/9.805625_3.898375
Other large-scale plantations,Other large-scale plantations,4.685875,14.225125,2017,examples/14.225125_4.685874999999999
Fruit plantation,Fruit plantation,4.719625,9.657125,2017,examples/9.657125_4.719625000000001
Other large-scale plantations,Other large-scale plantations,4.126625,9.24025,2017,examples/9.24025_4.126625
Rubber plantation,Rubber plantation,3.0105,12.553375,2017,examples/12.553374999999999_3.0105
Other large-scale plantations,Other large-scale plantations,6.385208333,10.82216667,2017,examples/10.82216666666667_6.385208333333333
Other large-scale plantations,Other large-scale plantations,6.079225,10.363575,2017,examples/10.363574999999999_6.079224999999999
Rubber plantation,Rubber plantation,3.231,12.406125,2017,examples/12.406125_3.231
Wildfire,Wildfire,9.25355,14.23395,2017,examples/14.233950000000002_9.25355
Wildfire,Wildfire,8.385319444,13.61193056,2017,examples/13.611930555555558_8.385319444444445
Wildfire,Wildfire,8.385125,13.60653409,2017,examples/13.606534090909092_8.385125
Wildfire,Wildfire,8.385053571,13.60544643,2017,examples/13.60544642857143_8.38505357142857
Wildfire,Wildfire,8.672741788,13.81088437,2017,examples/13.81088436644617_8.672741788321169
Wildfire,Wildfire,8.391625,13.611,2017,examples/13.610999999999999_8.391625000000001
Wildfire,Wildfire,8.390375,13.610625,2017,examples/13.610625000000002_8.390374999999999
Wildfire,Wildfire,8.426875,13.515375,2017,examples/13.515375_8.426874999999999
Wildfire,Wildfire,8.385375,13.604875,2017,examples/13.604875_8.385375000000002
Wildfire,Wildfire,8.387659439,13.60842614,2017,examples/13.608426139987245_8.387659438775513
Wildfire,Wildfire,9.254875,14.232375,2017,examples/14.232375000000001_9.254875
Wildfire,Wildfire,8.387410714,13.608875,2017,examples/13.608875_8.387410714285716
Wildfire,Wildfire,9.2545,14.232875,2017,examples/14.232875000000002_9.2545
Wildfire,Wildfire,8.394306818,13.61530682,2017,examples/13.61530681818182_8.394306818181818
Wildfire,Wildfire,8.396625,13.76375,2017,examples/13.763749999999998_8.396625
Oil palm plantation,Oil palm plantation,3.134125,12.27419643,2017,examples/12.274196428571429_3.1341250000000005
Rubber plantation,Rubber plantation,3.0608,12.4068,2017,examples/12.406799999999997_3.0607999999999986
Oil palm plantation,Oil palm plantation,2.262230263,11.30240132,2017,examples/11.30240131578947_2.262230263157894
Selective logging,Selective logging,2.842625,10.96925,2017,examples/10.969250000000002_2.842625
Selective logging,Selective logging,4.124190789,10.42213816,2017,examples/10.422138157894734_4.124190789473684
Selective logging,Selective logging,4.186125,13.101125,2017,examples/13.101125_4.186125
Selective logging,Selective logging,3.019125,15.212125,2017,examples/15.212125000000002_3.019125
Selective logging,Selective logging,3.10875,13.8860625,2017,examples/13.886062500000001_3.1087500000000006
Selective logging,Selective logging,5.61239881,9.471446429,2017,examples/9.471446428571427_5.612398809523808
Selective logging,Selective logging,4.977325,12.383075,2017,examples/12.383074999999996_4.9773249999999996
Selective logging,Selective logging,4.357125,13.6163125,2017,examples/13.616312499999998_4.357125
Selective logging,Selective logging,3.516725,13.380675,2017,examples/13.380675000000002_3.5167250000000005
Selective logging,Selective logging,3.826666667,14.91704167,2017,examples/14.917041666666666_3.8266666666666667
Selective logging,Selective logging,2.73925,11.979125,2017,examples/11.979125_2.73925
Selective logging,Selective logging,3.376625,14.4755,2017,examples/14.4755_3.376625
Selective logging,Selective logging,2.589,15.891125,2017,examples/15.891124999999997_2.589
Selective logging,Selective logging,4.117096591,12.36025852,2017,examples/12.360258522727268_4.117096590909089
Selective logging,Selective logging,2.225375,14.278875,2017,examples/14.278875_2.225375
Selective logging,Selective logging,3.766846154,10.93322115,2017,examples/10.933221153846155_3.7668461538461537
Selective logging,Selective logging,5.158541667,12.86279167,2017,examples/12.862791666666668_5.158541666666667
Selective logging,Selective logging,2.659830882,10.80684559,2017,examples/10.806845588235296_2.6598308823529413
Selective logging,Selective logging,2.658336538,11.78525962,2017,examples/11.785259615384613_2.658336538461538
Selective logging,Selective logging,3.486482143,12.16108929,2017,examples/12.161089285714283_3.4864821428571426
Selective logging,Selective logging,5.097,11.90575,2017,examples/11.90575_5.0969999999999995
Selective logging,Selective logging,2.913232143,12.28391071,2017,examples/12.283910714285717_2.9132321428571437
Selective logging,Selective logging,3.09675,14.55325,2017,examples/14.553250000000002_3.0967499999999997
Selective logging,Selective logging,3.401166667,14.507625,2017,examples/14.507624999999997_3.401166666666666
Selective logging,Selective logging,5.445696429,13.18944643,2017,examples/13.189446428571427_5.445696428571428
Selective logging,Selective logging,5.214625,9.493125,2017,examples/9.493125_5.214625
Selective logging,Selective logging,2.52175,15.543875,2017,examples/15.543874999999998_2.5217500000000004
Selective logging,Selective logging,2.493875,12.811375,2017,examples/12.811375000000002_2.4938749999999996
Selective logging,Selective logging,4.084875,14.877125,2017,examples/14.877125000000001_4.084875
Selective logging,Selective logging,5.32075,11.225625,2017,examples/11.225625_5.32075
Selective logging,Selective logging,4.3046875,10.7473125,2017,examples/10.7473125_4.3046875
Selective logging,Selective logging,2.607375,9.993416667,2017,examples/9.993416666666667_2.607375
Selective logging,Selective logging,2.609475,13.987925,2017,examples/13.987925_2.609475
Selective logging,Selective logging,2.765375,15.776875,2017,examples/15.776875_2.765375
Selective logging,Selective logging,3.589791667,10.757,2017,examples/10.757000000000003_3.5897916666666667
Selective logging,Selective logging,2.881075,13.919975,2017,examples/13.919974999999999_2.881075
Selective logging,Selective logging,2.595875,11.350875,2017,examples/11.350874999999998_2.5958750000000004
Selective logging,Selective logging,5.723625,9.812875,2017,examples/9.812875_5.723625
Selective logging,Selective logging,2.636125,12.769375,2017,examples/12.769375_2.636125
Selective logging,Selective logging,2.548791667,11.79070833,2017,examples/11.790708333333331_2.5487916666666663
Selective logging,Selective logging,4.045375,14.42666667,2017,examples/14.426666666666666_4.045374999999999
Selective logging,Selective logging,2.505375,13.135125,2017,examples/13.135124999999997_2.505375
Selective logging,Selective logging,3.963958333,14.115875,2017,examples/14.115874999999999_3.963958333333333
Selective logging,Selective logging,2.244375,15.219875,2017,examples/15.219875_2.244375
Selective logging,Selective logging,2.494125,12.287375,2017,examples/12.287374999999999_2.4941249999999995
Selective logging,Selective logging,2.92275,12.642125,2017,examples/12.642125_2.9227499999999997
Selective logging,Selective logging,3.408291667,14.54854167,2017,examples/14.548541666666667_3.4082916666666665
Selective logging,Selective logging,4.181517857,14.01730357,2017,examples/14.017303571428572_4.181517857142857
Selective logging,Selective logging,2.479875,15.24225,2017,examples/15.242250000000002_2.479875
Selective logging,Selective logging,2.10625,15.422375,2017,examples/15.422374999999995_2.1062499999999997
Selective logging,Selective logging,3.094875,15.446375,2017,examples/15.446375_3.0948749999999996
Selective logging,Selective logging,4.452525,10.668425,2017,examples/10.668424999999997_4.452525
Selective logging,Selective logging,3.751125,11.793375,2017,examples/11.793375_3.7511249999999996
Selective logging,Selective logging,2.5155,10.9705,2017,examples/10.970500000000003_2.5155
Selective logging,Selective logging,3.067,14.700375,2017,examples/14.700375_3.0669999999999997
Selective logging,Selective logging,4.189525,13.661525,2017,examples/13.661524999999997_4.189524999999999
Selective logging,Selective logging,5.97325,9.34325,2017,examples/9.34325_5.97325
Selective logging,Selective logging,4.064125,14.640625,2017,examples/14.640625_4.064125
Selective logging,Selective logging,3.618125,10.344125,2017,examples/10.344124999999998_3.6181249999999996
Selective logging,Selective logging,3.079875,11.328875,2017,examples/11.328875_3.079875
Selective logging,Selective logging,5.6175,9.122,2017,examples/9.122_5.617499999999999
Selective logging,Selective logging,5.058125,12.59675,2017,examples/12.59675_5.0581249999999995
Selective logging,Selective logging,3.232375,14.024875,2017,examples/14.024875_3.2323749999999998
Selective logging,Selective logging,2.423625,14.0015,2017,examples/14.001499999999998_2.423625
Selective logging,Selective logging,4.87225,13.625625,2017,examples/13.625625_4.87225
Selective logging,Selective logging,3.1894375,14.970875,2017,examples/14.970875000000001_3.1894375
Selective logging,Selective logging,3.500666667,10.69033333,2017,examples/10.690333333333331_3.500666666666667
Selective logging,Selective logging,3.506416667,12.5126875,2017,examples/12.5126875_3.5064166666666683
Selective logging,Selective logging,4.194375,13.649,2017,examples/13.649_4.194375000000001
Selective logging,Selective logging,5.72575,11.458125,2017,examples/11.458124999999999_5.72575
Selective logging,Selective logging,5.81375,8.9115625,2017,examples/8.9115625_5.813749999999999
Selective logging,Selective logging,3.6765,13.909125,2017,examples/13.909125000000001_3.6765000000000003
Selective logging,Selective logging,5.271208333,13.68029167,2017,examples/13.680291666666667_5.271208333333334
Selective logging,Selective logging,3.2226875,15.64434375,2017,examples/15.644343749999999_3.2226874999999997
Selective logging,Selective logging,2.933375,15.687375,2017,examples/15.687375000000001_2.933375
Selective logging,Selective logging,4.793125,10.401875,2017,examples/10.401874999999999_4.793125000000001
Selective logging,Selective logging,4.208475,14.194825,2017,examples/14.194825000000002_4.208475000000001
Selective logging,Selective logging,3.4033125,15.466625,2017,examples/15.466624999999997_3.4033124999999997
Selective logging,Selective logging,2.6845,11.20025,2017,examples/11.20025_2.6845000000000003
Selective logging,Selective logging,2.60525,12.528125,2017,examples/12.528125000000001_2.60525
Selective logging,Selective logging,5.93325,9.065125,2017,examples/9.065125_5.933249999999999
Selective logging,Selective logging,2.575446429,13.25908929,2017,examples/13.259089285714284_2.575446428571428
Selective logging,Selective logging,2.3725,10.6945,2017,examples/10.694499999999998_2.3725
Selective logging,Selective logging,2.734875,11.442875,2017,examples/11.442874999999999_2.7348749999999993
Selective logging,Selective logging,4.23325,13.826375,2017,examples/13.826374999999997_4.23325
Selective logging,Selective logging,3.820125,13.491125,2017,examples/13.491125_3.8201250000000004
Selective logging,Selective logging,3.640125,10.640125,2017,examples/10.640125000000003_3.640125
Selective logging,Selective logging,5.052125,13.430375,2017,examples/13.430375000000002_5.052124999999999
Selective logging,Selective logging,4.842125,10.619125,2017,examples/10.619125_4.842124999999999
Selective logging,Selective logging,3.147875,15.695625,2017,examples/15.695625_3.1478749999999995
Selective logging,Selective logging,2.568,13.049375,2017,examples/13.049375000000001_2.568
Selective logging,Selective logging,4.547458333,13.24495833,2017,examples/13.244958333333336_4.547458333333333
Selective logging,Selective logging,2.868875,12.971375,2017,examples/12.971375000000002_2.868874999999999
