label,merged_label,latitude,longitude,year,example_path
Timber plantation,Timber plantation,1.9171875,15.874375,2017,examples/15.874375_1.9171875000000007_4
Timber plantation,Timber plantation,1.896625,15.947625,2017,examples/15.947624999999999_1.8966249999999993_0
Timber plantation,Timber plantation,1.896625,15.947625,2017,examples/15.947624999999999_1.8966249999999993_1
Timber plantation,Timber plantation,1.896625,15.947625,2017,examples/15.947624999999999_1.8966249999999993_2
Timber plantation,Timber plantation,1.896625,15.947625,2017,examples/15.947624999999999_1.8966249999999993_3
Timber plantation,Timber plantation,1.896625,15.947625,2017,examples/15.947624999999999_1.8966249999999993_4
Timber plantation,Timber plantation,1.791125,15.882125,2017,examples/15.882125_1.791125_0
Timber plantation,Timber plantation,1.791125,15.882125,2017,examples/15.882125_1.791125_1
Timber plantation,Timber plantation,1.791125,15.882125,2017,examples/15.882125_1.791125_2
Timber plantation,Timber plantation,1.791125,15.882125,2017,examples/15.882125_1.791125_3
Timber plantation,Timber plantation,1.791125,15.882125,2017,examples/15.882125_1.791125_4
Timber plantation,Timber plantation,1.927943709,15.88414136,2017,examples/15.884141364902483_1.9279437093779022_0
Timber plantation,Timber plantation,1.927943709,15.88414136,2017,examples/15.884141364902483_1.9279437093779022_1
Timber plantation,Timber plantation,1.927943709,15.88414136,2017,examples/15.884141364902483_1.9279437093779022_2
Timber plantation,Timber plantation,1.927943709,15.88414136,2017,examples/15.884141364902483_1.9279437093779022_3
Timber plantation,Timber plantation,1.927943709,15.88414136,2017,examples/15.884141364902483_1.9279437093779022_4
Timber plantation,Timber plantation,1.933085784,15.88703186,2017,examples/15.8870318627451_1.933085784313725_0
Timber plantation,Timber plantation,1.933085784,15.88703186,2017,examples/15.8870318627451_1.933085784313725_1
Timber plantation,Timber plantation,1.933085784,15.88703186,2017,examples/15.8870318627451_1.933085784313725_2
Timber plantation,Timber plantation,1.933085784,15.88703186,2017,examples/15.8870318627451_1.933085784313725_3
Timber plantation,Timber plantation,1.933085784,15.88703186,2017,examples/15.8870318627451_1.933085784313725_4
Timber plantation,Timber plantation,1.898904412,15.87043382,2017,examples/15.870433823529407_1.8989044117647054_0
Timber plantation,Timber plantation,1.898904412,15.87043382,2017,examples/15.870433823529407_1.8989044117647054_1
Timber plantation,Timber plantation,1.898904412,15.87043382,2017,examples/15.870433823529407_1.8989044117647054_2
Timber plantation,Timber plantation,1.898904412,15.87043382,2017,examples/15.870433823529407_1.8989044117647054_3
Timber plantation,Timber plantation,1.898904412,15.87043382,2017,examples/15.870433823529407_1.8989044117647054_4
Timber plantation,Timber plantation,1.792,15.914875,2017,examples/15.914875_1.792_0
Timber plantation,Timber plantation,1.792,15.914875,2017,examples/15.914875_1.792_1
Timber plantation,Timber plantation,1.792,15.914875,2017,examples/15.914875_1.792_2
Timber plantation,Timber plantation,1.792,15.914875,2017,examples/15.914875_1.792_3
Timber plantation,Timber plantation,1.792,15.914875,2017,examples/15.914875_1.792_4
Timber plantation,Timber plantation,1.939625,15.87269643,2017,examples/15.872696428571428_1.9396249999999993_0
Timber plantation,Timber plantation,1.939625,15.87269643,2017,examples/15.872696428571428_1.9396249999999993_1
Timber plantation,Timber plantation,1.939625,15.87269643,2017,examples/15.872696428571428_1.9396249999999993_2
Timber plantation,Timber plantation,1.939625,15.87269643,2017,examples/15.872696428571428_1.9396249999999993_3
Timber plantation,Timber plantation,1.939625,15.87269643,2017,examples/15.872696428571428_1.9396249999999993_4
Timber plantation,Timber plantation,1.925708333,15.88340278,2017,examples/15.883402777777778_1.9257083333333334_0
Timber plantation,Timber plantation,1.925708333,15.88340278,2017,examples/15.883402777777778_1.9257083333333334_1
Timber plantation,Timber plantation,1.925708333,15.88340278,2017,examples/15.883402777777778_1.9257083333333334_2
Timber plantation,Timber plantation,1.925708333,15.88340278,2017,examples/15.883402777777778_1.9257083333333334_3
Timber plantation,Timber plantation,1.925708333,15.88340278,2017,examples/15.883402777777778_1.9257083333333334_4
Timber plantation,Timber plantation,1.90585119,15.92725595,2017,examples/15.92725595238095_1.9058511904761903_0
Timber plantation,Timber plantation,1.90585119,15.92725595,2017,examples/15.92725595238095_1.9058511904761903_1
Timber plantation,Timber plantation,1.90585119,15.92725595,2017,examples/15.92725595238095_1.9058511904761903_2
Timber plantation,Timber plantation,1.90585119,15.92725595,2017,examples/15.92725595238095_1.9058511904761903_3
Timber plantation,Timber plantation,1.90585119,15.92725595,2017,examples/15.92725595238095_1.9058511904761903_4
Timber plantation,Timber plantation,1.953347222,15.84443056,2017,examples/15.844430555555558_1.953347222222221_0
Timber plantation,Timber plantation,1.953347222,15.84443056,2017,examples/15.844430555555558_1.953347222222221_1
Timber plantation,Timber plantation,1.953347222,15.84443056,2017,examples/15.844430555555558_1.953347222222221_2
Timber plantation,Timber plantation,1.953347222,15.84443056,2017,examples/15.844430555555558_1.953347222222221_3
Timber plantation,Timber plantation,1.953347222,15.84443056,2017,examples/15.844430555555558_1.953347222222221_4
Timber plantation,Timber plantation,1.9415,15.833125,2017,examples/15.833124999999999_1.9414999999999998_0
Timber plantation,Timber plantation,1.9415,15.833125,2017,examples/15.833124999999999_1.9414999999999998_1
Timber plantation,Timber plantation,1.9415,15.833125,2017,examples/15.833124999999999_1.9414999999999998_2
Timber plantation,Timber plantation,1.9415,15.833125,2017,examples/15.833124999999999_1.9414999999999998_3
Timber plantation,Timber plantation,1.9415,15.833125,2017,examples/15.833124999999999_1.9414999999999998_4
Timber plantation,Timber plantation,1.900375,15.943125,2017,examples/15.943125_1.9003749999999995_0
Timber plantation,Timber plantation,1.900375,15.943125,2017,examples/15.943125_1.9003749999999995_1
Timber plantation,Timber plantation,1.900375,15.943125,2017,examples/15.943125_1.9003749999999995_2
Timber plantation,Timber plantation,1.900375,15.943125,2017,examples/15.943125_1.9003749999999995_3
Timber plantation,Timber plantation,1.900375,15.943125,2017,examples/15.943125_1.9003749999999995_4
Timber plantation,Timber plantation,1.942215909,15.96035227,2017,examples/15.96035227272727_1.9422159090909081_0
Timber plantation,Timber plantation,1.942215909,15.96035227,2017,examples/15.96035227272727_1.9422159090909081_1
Timber plantation,Timber plantation,1.942215909,15.96035227,2017,examples/15.96035227272727_1.9422159090909081_2
Timber plantation,Timber plantation,1.942215909,15.96035227,2017,examples/15.96035227272727_1.9422159090909081_3
Timber plantation,Timber plantation,1.942215909,15.96035227,2017,examples/15.96035227272727_1.9422159090909081_4
Timber plantation,Timber plantation,1.913,15.872625,2017,examples/15.872625000000001_1.9129999999999996_0
Timber plantation,Timber plantation,1.913,15.872625,2017,examples/15.872625000000001_1.9129999999999996_1
Timber plantation,Timber plantation,1.913,15.872625,2017,examples/15.872625000000001_1.9129999999999996_2
Timber plantation,Timber plantation,1.913,15.872625,2017,examples/15.872625000000001_1.9129999999999996_3
Timber plantation,Timber plantation,1.913,15.872625,2017,examples/15.872625000000001_1.9129999999999996_4
Timber plantation,Timber plantation,1.914625,15.89125,2017,examples/15.89125_1.9146250000000002_0
Timber plantation,Timber plantation,1.914625,15.89125,2017,examples/15.89125_1.9146250000000002_1
Timber plantation,Timber plantation,1.914625,15.89125,2017,examples/15.89125_1.9146250000000002_2
Timber plantation,Timber plantation,1.914625,15.89125,2017,examples/15.89125_1.9146250000000002_3
Timber plantation,Timber plantation,1.914625,15.89125,2017,examples/15.89125_1.9146250000000002_4
Timber plantation,Timber plantation,1.905625,15.86675,2017,examples/15.866750000000003_1.9056249999999997_0
Timber plantation,Timber plantation,1.905625,15.86675,2017,examples/15.866750000000003_1.9056249999999997_1
Timber plantation,Timber plantation,1.905625,15.86675,2017,examples/15.866750000000003_1.9056249999999997_2
Timber plantation,Timber plantation,1.905625,15.86675,2017,examples/15.866750000000003_1.9056249999999997_3
Timber plantation,Timber plantation,1.905625,15.86675,2017,examples/15.866750000000003_1.9056249999999997_4
Timber plantation,Timber plantation,1.9213125,15.8738125,2017,examples/15.873812500000001_1.9213124999999995_0
Timber plantation,Timber plantation,1.9213125,15.8738125,2017,examples/15.873812500000001_1.9213124999999995_1
Timber plantation,Timber plantation,1.9213125,15.8738125,2017,examples/15.873812500000001_1.9213124999999995_2
Timber plantation,Timber plantation,1.9213125,15.8738125,2017,examples/15.873812500000001_1.9213124999999995_3
Timber plantation,Timber plantation,1.9213125,15.8738125,2017,examples/15.873812500000001_1.9213124999999995_4
Timber plantation,Timber plantation,1.934070652,15.88382609,2017,examples/15.883826086956525_1.934070652173913_0
Timber plantation,Timber plantation,1.934070652,15.88382609,2017,examples/15.883826086956525_1.934070652173913_1
Timber plantation,Timber plantation,1.934070652,15.88382609,2017,examples/15.883826086956525_1.934070652173913_2
Timber plantation,Timber plantation,1.934070652,15.88382609,2017,examples/15.883826086956525_1.934070652173913_3
Timber plantation,Timber plantation,1.934070652,15.88382609,2017,examples/15.883826086956525_1.934070652173913_4
Timber plantation,Timber plantation,1.929,15.862125,2017,examples/15.862125_1.9289999999999994_0
Timber plantation,Timber plantation,1.929,15.862125,2017,examples/15.862125_1.9289999999999994_1
Timber plantation,Timber plantation,1.929,15.862125,2017,examples/15.862125_1.9289999999999994_2
Timber plantation,Timber plantation,1.929,15.862125,2017,examples/15.862125_1.9289999999999994_3
Timber plantation,Timber plantation,1.929,15.862125,2017,examples/15.862125_1.9289999999999994_4
Timber plantation,Timber plantation,1.844125,15.846125,2017,examples/15.846125000000002_1.844125_0
Timber plantation,Timber plantation,1.844125,15.846125,2017,examples/15.846125000000002_1.844125_1
Timber plantation,Timber plantation,1.844125,15.846125,2017,examples/15.846125000000002_1.844125_2
Timber plantation,Timber plantation,1.844125,15.846125,2017,examples/15.846125000000002_1.844125_3
Timber plantation,Timber plantation,1.844125,15.846125,2017,examples/15.846125000000002_1.844125_4
Timber plantation,Timber plantation,1.954875,15.8445,2017,examples/15.844499999999998_1.9548750000000004_0
Timber plantation,Timber plantation,1.954875,15.8445,2017,examples/15.844499999999998_1.9548750000000004_1
Timber plantation,Timber plantation,1.954875,15.8445,2017,examples/15.844499999999998_1.9548750000000004_2
Timber plantation,Timber plantation,1.954875,15.8445,2017,examples/15.844499999999998_1.9548750000000004_3
Timber plantation,Timber plantation,1.954875,15.8445,2017,examples/15.844499999999998_1.9548750000000004_4
Timber plantation,Timber plantation,1.933875,15.879375,2017,examples/15.879374999999998_1.9338749999999998_0
Timber plantation,Timber plantation,1.933875,15.879375,2017,examples/15.879374999999998_1.9338749999999998_1
Timber plantation,Timber plantation,1.933875,15.879375,2017,examples/15.879374999999998_1.9338749999999998_2
Timber plantation,Timber plantation,1.933875,15.879375,2017,examples/15.879374999999998_1.9338749999999998_3
Timber plantation,Timber plantation,1.933875,15.879375,2017,examples/15.879374999999998_1.9338749999999998_4
Timber plantation,Timber plantation,1.927375,15.862125,2017,examples/15.862124999999999_1.9273749999999996_0
Timber plantation,Timber plantation,1.927375,15.862125,2017,examples/15.862124999999999_1.9273749999999996_1
Timber plantation,Timber plantation,1.927375,15.862125,2017,examples/15.862124999999999_1.9273749999999996_2
Timber plantation,Timber plantation,1.927375,15.862125,2017,examples/15.862124999999999_1.9273749999999996_3
Timber plantation,Timber plantation,1.927375,15.862125,2017,examples/15.862124999999999_1.9273749999999996_4
Timber plantation,Timber plantation,1.8675625,16.0418125,2017,examples/16.0418125_1.8675624999999996_0
Timber plantation,Timber plantation,1.8675625,16.0418125,2017,examples/16.0418125_1.8675624999999996_1
Timber plantation,Timber plantation,1.8675625,16.0418125,2017,examples/16.0418125_1.8675624999999996_2
Timber plantation,Timber plantation,1.8675625,16.0418125,2017,examples/16.0418125_1.8675624999999996_3
Timber plantation,Timber plantation,1.8675625,16.0418125,2017,examples/16.0418125_1.8675624999999996_4
Timber plantation,Timber plantation,1.909125,15.8735,2017,examples/15.8735_1.9091250000000002_0
Timber plantation,Timber plantation,1.909125,15.8735,2017,examples/15.8735_1.9091250000000002_1
Timber plantation,Timber plantation,1.909125,15.8735,2017,examples/15.8735_1.9091250000000002_2
Timber plantation,Timber plantation,1.909125,15.8735,2017,examples/15.8735_1.9091250000000002_3
Timber plantation,Timber plantation,1.909125,15.8735,2017,examples/15.8735_1.9091250000000002_4
Timber plantation,Timber plantation,1.924375,15.891875,2017,examples/15.891874999999999_1.9243750000000004_0
Timber plantation,Timber plantation,1.924375,15.891875,2017,examples/15.891874999999999_1.9243750000000004_1
Timber plantation,Timber plantation,1.924375,15.891875,2017,examples/15.891874999999999_1.9243750000000004_2
Timber plantation,Timber plantation,1.924375,15.891875,2017,examples/15.891874999999999_1.9243750000000004_3
Timber plantation,Timber plantation,1.924375,15.891875,2017,examples/15.891874999999999_1.9243750000000004_4
Timber plantation,Timber plantation,1.949875,15.836375,2017,examples/15.836375000000002_1.9498749999999996_0
Timber plantation,Timber plantation,1.949875,15.836375,2017,examples/15.836375000000002_1.9498749999999996_1
Timber plantation,Timber plantation,1.949875,15.836375,2017,examples/15.836375000000002_1.9498749999999996_2
Timber plantation,Timber plantation,1.949875,15.836375,2017,examples/15.836375000000002_1.9498749999999996_3
Timber plantation,Timber plantation,1.949875,15.836375,2017,examples/15.836375000000002_1.9498749999999996_4
Timber plantation,Timber plantation,1.79340625,15.88446875,2017,examples/15.884468750000002_1.7934062499999996_0
Timber plantation,Timber plantation,1.79340625,15.88446875,2017,examples/15.884468750000002_1.7934062499999996_1
Timber plantation,Timber plantation,1.79340625,15.88446875,2017,examples/15.884468750000002_1.7934062499999996_2
Timber plantation,Timber plantation,1.79340625,15.88446875,2017,examples/15.884468750000002_1.7934062499999996_3
Timber plantation,Timber plantation,1.79340625,15.88446875,2017,examples/15.884468750000002_1.7934062499999996_4
Timber plantation,Timber plantation,1.912791667,15.90679924,2017,examples/15.906799242424247_1.912791666666667_0
Timber plantation,Timber plantation,1.912791667,15.90679924,2017,examples/15.906799242424247_1.912791666666667_1
Timber plantation,Timber plantation,1.912791667,15.90679924,2017,examples/15.906799242424247_1.912791666666667_2
Timber plantation,Timber plantation,1.912791667,15.90679924,2017,examples/15.906799242424247_1.912791666666667_3
Timber plantation,Timber plantation,1.912791667,15.90679924,2017,examples/15.906799242424247_1.912791666666667_4
Timber plantation,Timber plantation,1.823875,15.870625,2017,examples/15.870625_1.8238750000000004_0
Timber plantation,Timber plantation,1.823875,15.870625,2017,examples/15.870625_1.8238750000000004_1
Timber plantation,Timber plantation,1.823875,15.870625,2017,examples/15.870625_1.8238750000000004_2
Timber plantation,Timber plantation,1.823875,15.870625,2017,examples/15.870625_1.8238750000000004_3
Timber plantation,Timber plantation,1.823875,15.870625,2017,examples/15.870625_1.8238750000000004_4
Timber plantation,Timber plantation,1.934125,15.877625,2017,examples/15.877625_1.9341249999999999_0
Timber plantation,Timber plantation,1.934125,15.877625,2017,examples/15.877625_1.9341249999999999_1
Timber plantation,Timber plantation,1.934125,15.877625,2017,examples/15.877625_1.9341249999999999_2
Timber plantation,Timber plantation,1.934125,15.877625,2017,examples/15.877625_1.9341249999999999_3
Timber plantation,Timber plantation,1.934125,15.877625,2017,examples/15.877625_1.9341249999999999_4
Timber plantation,Timber plantation,1.954125,15.8480625,2017,examples/15.848062499999996_1.954125_0
Timber plantation,Timber plantation,1.954125,15.8480625,2017,examples/15.848062499999996_1.954125_1
Timber plantation,Timber plantation,1.954125,15.8480625,2017,examples/15.848062499999996_1.954125_2
Timber plantation,Timber plantation,1.954125,15.8480625,2017,examples/15.848062499999996_1.954125_3
Timber plantation,Timber plantation,1.954125,15.8480625,2017,examples/15.848062499999996_1.954125_4
Timber plantation,Timber plantation,1.945375,15.83275,2017,examples/15.83275_1.9453749999999992_0
Timber plantation,Timber plantation,1.945375,15.83275,2017,examples/15.83275_1.9453749999999992_1
Timber plantation,Timber plantation,1.945375,15.83275,2017,examples/15.83275_1.9453749999999992_2
Timber plantation,Timber plantation,1.945375,15.83275,2017,examples/15.83275_1.9453749999999992_3
Timber plantation,Timber plantation,1.945375,15.83275,2017,examples/15.83275_1.9453749999999992_4
Timber plantation,Timber plantation,1.917,15.87725,2017,examples/15.877250000000004_1.917_0
Timber plantation,Timber plantation,1.917,15.87725,2017,examples/15.877250000000004_1.917_1
Timber plantation,Timber plantation,1.917,15.87725,2017,examples/15.877250000000004_1.917_2
Timber plantation,Timber plantation,1.917,15.87725,2017,examples/15.877250000000004_1.917_3
Timber plantation,Timber plantation,1.917,15.87725,2017,examples/15.877250000000004_1.917_4
Timber plantation,Timber plantation,1.895625,15.949125,2017,examples/15.949124999999999_1.8956249999999997_0
Timber plantation,Timber plantation,1.895625,15.949125,2017,examples/15.949124999999999_1.8956249999999997_1
Timber plantation,Timber plantation,1.895625,15.949125,2017,examples/15.949124999999999_1.8956249999999997_2
Timber plantation,Timber plantation,1.895625,15.949125,2017,examples/15.949124999999999_1.8956249999999997_3
Timber plantation,Timber plantation,1.895625,15.949125,2017,examples/15.949124999999999_1.8956249999999997_4
Timber plantation,Timber plantation,1.965458333,15.88695833,2017,examples/15.886958333333336_1.965458333333333_0
Timber plantation,Timber plantation,1.965458333,15.88695833,2017,examples/15.886958333333336_1.965458333333333_1
Timber plantation,Timber plantation,1.965458333,15.88695833,2017,examples/15.886958333333336_1.965458333333333_2
Timber plantation,Timber plantation,1.965458333,15.88695833,2017,examples/15.886958333333336_1.965458333333333_3
Timber plantation,Timber plantation,1.965458333,15.88695833,2017,examples/15.886958333333336_1.965458333333333_4
Small-scale maize plantation,Small-scale maize plantation,4.605875,13.60775,2017,examples/13.607750000000001_4.605874999999999_0
Small-scale maize plantation,Small-scale maize plantation,4.605875,13.60775,2017,examples/13.607750000000001_4.605874999999999_1
Small-scale maize plantation,Small-scale maize plantation,4.605875,13.60775,2017,examples/13.607750000000001_4.605874999999999_2
Small-scale maize plantation,Small-scale maize plantation,4.605875,13.60775,2017,examples/13.607750000000001_4.605874999999999_3
Small-scale maize plantation,Small-scale maize plantation,4.605875,13.60775,2017,examples/13.607750000000001_4.605874999999999_4
Hunting,Hunting,8.563625,13.312375,2017,examples/13.312374999999998_8.563625_0
Hunting,Hunting,8.563625,13.312375,2017,examples/13.312374999999998_8.563625_1
Hunting,Hunting,8.563625,13.312375,2017,examples/13.312374999999998_8.563625_2
Hunting,Hunting,8.563625,13.312375,2017,examples/13.312374999999998_8.563625_3
Hunting,Hunting,8.563625,13.312375,2017,examples/13.312374999999998_8.563625_4
Hunting,Hunting,2.439375,15.4205,2017,examples/15.4205_2.4393749999999996_0
Hunting,Hunting,2.439375,15.4205,2017,examples/15.4205_2.4393749999999996_1
Hunting,Hunting,2.439375,15.4205,2017,examples/15.4205_2.4393749999999996_2
Hunting,Hunting,2.439375,15.4205,2017,examples/15.4205_2.4393749999999996_3
Hunting,Hunting,2.439375,15.4205,2017,examples/15.4205_2.4393749999999996_4
Hunting,Hunting,3.4885,14.893375,2017,examples/14.893374999999999_3.4884999999999997_0
Hunting,Hunting,3.4885,14.893375,2017,examples/14.893374999999999_3.4884999999999997_1
Hunting,Hunting,3.4885,14.893375,2017,examples/14.893374999999999_3.4884999999999997_2
Hunting,Hunting,3.4885,14.893375,2017,examples/14.893374999999999_3.4884999999999997_3
Hunting,Hunting,3.4885,14.893375,2017,examples/14.893374999999999_3.4884999999999997_4
Hunting,Hunting,2.679675,15.316975,2017,examples/15.316974999999998_2.6796749999999996_0
Hunting,Hunting,2.679675,15.316975,2017,examples/15.316974999999998_2.6796749999999996_1
Hunting,Hunting,2.679675,15.316975,2017,examples/15.316974999999998_2.6796749999999996_2
Hunting,Hunting,2.679675,15.316975,2017,examples/15.316974999999998_2.6796749999999996_3
Hunting,Hunting,2.679675,15.316975,2017,examples/15.316974999999998_2.6796749999999996_4
Hunting,Hunting,8.426375,12.966375,2017,examples/12.966375000000001_8.426375_0
Hunting,Hunting,8.426375,12.966375,2017,examples/12.966375000000001_8.426375_1
Hunting,Hunting,8.426375,12.966375,2017,examples/12.966375000000001_8.426375_2
Hunting,Hunting,8.426375,12.966375,2017,examples/12.966375000000001_8.426375_3
Hunting,Hunting,8.426375,12.966375,2017,examples/12.966375000000001_8.426375_4
Fruit plantation,Fruit plantation,4.719625,9.657125,2017,examples/9.657125_4.719625000000001_0
Fruit plantation,Fruit plantation,4.719625,9.657125,2017,examples/9.657125_4.719625000000001_1
Fruit plantation,Fruit plantation,4.719625,9.657125,2017,examples/9.657125_4.719625000000001_2
Fruit plantation,Fruit plantation,4.719625,9.657125,2017,examples/9.657125_4.719625000000001_3
Fruit plantation,Fruit plantation,4.719625,9.657125,2017,examples/9.657125_4.719625000000001_4
Rubber plantation,Rubber plantation,3.0105,12.553375,2017,examples/12.553374999999999_3.0105_0
Rubber plantation,Rubber plantation,3.0105,12.553375,2017,examples/12.553374999999999_3.0105_1
Rubber plantation,Rubber plantation,3.0105,12.553375,2017,examples/12.553374999999999_3.0105_2
Rubber plantation,Rubber plantation,3.0105,12.553375,2017,examples/12.553374999999999_3.0105_3
Rubber plantation,Rubber plantation,3.0105,12.553375,2017,examples/12.553374999999999_3.0105_4
Fruit plantation,Fruit plantation,4.846875,9.79375,2017,examples/9.79375_4.846875_0
Fruit plantation,Fruit plantation,4.846875,9.79375,2017,examples/9.79375_4.846875_1
Fruit plantation,Fruit plantation,4.846875,9.79375,2017,examples/9.79375_4.846875_2
Fruit plantation,Fruit plantation,4.846875,9.79375,2017,examples/9.79375_4.846875_3
Fruit plantation,Fruit plantation,4.846875,9.79375,2017,examples/9.79375_4.846875_4
Rubber plantation,Rubber plantation,4.012833333,9.265729167,2017,examples/9.265729166666667_4.012833333333333_0
Rubber plantation,Rubber plantation,4.012833333,9.265729167,2017,examples/9.265729166666667_4.012833333333333_1
Rubber plantation,Rubber plantation,4.012833333,9.265729167,2017,examples/9.265729166666667_4.012833333333333_2
Rubber plantation,Rubber plantation,4.012833333,9.265729167,2017,examples/9.265729166666667_4.012833333333333_3
Rubber plantation,Rubber plantation,4.012833333,9.265729167,2017,examples/9.265729166666667_4.012833333333333_4
Wildfire,Wildfire,8.426875,13.515375,2017,examples/13.515375_8.426874999999999_0
Wildfire,Wildfire,8.426875,13.515375,2017,examples/13.515375_8.426874999999999_1
Wildfire,Wildfire,8.426875,13.515375,2017,examples/13.515375_8.426874999999999_2
Wildfire,Wildfire,8.426875,13.515375,2017,examples/13.515375_8.426874999999999_3
Wildfire,Wildfire,8.426875,13.515375,2017,examples/13.515375_8.426874999999999_4
Wildfire,Wildfire,8.385375,13.604875,2017,examples/13.604875_8.385375000000002_0
Wildfire,Wildfire,8.385375,13.604875,2017,examples/13.604875_8.385375000000002_1
Wildfire,Wildfire,8.385375,13.604875,2017,examples/13.604875_8.385375000000002_2
Wildfire,Wildfire,8.385375,13.604875,2017,examples/13.604875_8.385375000000002_3
Wildfire,Wildfire,8.385375,13.604875,2017,examples/13.604875_8.385375000000002_4
Wildfire,Wildfire,9.2545,14.232875,2017,examples/14.232875000000002_9.2545_0
Wildfire,Wildfire,9.2545,14.232875,2017,examples/14.232875000000002_9.2545_1
Wildfire,Wildfire,9.2545,14.232875,2017,examples/14.232875000000002_9.2545_2
Wildfire,Wildfire,9.2545,14.232875,2017,examples/14.232875000000002_9.2545_3
Wildfire,Wildfire,9.2545,14.232875,2017,examples/14.232875000000002_9.2545_4
Selective logging,Selective logging,3.766846154,10.93322115,2017,examples/10.933221153846155_3.7668461538461537_0
Selective logging,Selective logging,3.766846154,10.93322115,2017,examples/10.933221153846155_3.7668461538461537_1
Selective logging,Selective logging,3.766846154,10.93322115,2017,examples/10.933221153846155_3.7668461538461537_2
Selective logging,Selective logging,3.766846154,10.93322115,2017,examples/10.933221153846155_3.7668461538461537_3
Selective logging,Selective logging,3.766846154,10.93322115,2017,examples/10.933221153846155_3.7668461538461537_4
Selective logging,Selective logging,3.401166667,14.507625,2017,examples/14.507624999999997_3.401166666666666_0
Selective logging,Selective logging,3.401166667,14.507625,2017,examples/14.507624999999997_3.401166666666666_1
Selective logging,Selective logging,3.401166667,14.507625,2017,examples/14.507624999999997_3.401166666666666_2
Selective logging,Selective logging,3.401166667,14.507625,2017,examples/14.507624999999997_3.401166666666666_3
Selective logging,Selective logging,3.401166667,14.507625,2017,examples/14.507624999999997_3.401166666666666_4
Selective logging,Selective logging,2.52175,15.543875,2017,examples/15.543874999999998_2.5217500000000004_0
Selective logging,Selective logging,2.52175,15.543875,2017,examples/15.543874999999998_2.5217500000000004_1
Selective logging,Selective logging,2.52175,15.543875,2017,examples/15.543874999999998_2.5217500000000004_2
Selective logging,Selective logging,2.52175,15.543875,2017,examples/15.543874999999998_2.5217500000000004_3
Selective logging,Selective logging,2.52175,15.543875,2017,examples/15.543874999999998_2.5217500000000004_4
Selective logging,Selective logging,3.42925,13.66115625,2017,examples/13.661156249999998_3.4292499999999992_0
Selective logging,Selective logging,3.42925,13.66115625,2017,examples/13.661156249999998_3.4292499999999992_1
Selective logging,Selective logging,3.42925,13.66115625,2017,examples/13.661156249999998_3.4292499999999992_2
Selective logging,Selective logging,3.42925,13.66115625,2017,examples/13.661156249999998_3.4292499999999992_3
Selective logging,Selective logging,3.42925,13.66115625,2017,examples/13.661156249999998_3.4292499999999992_4
Selective logging,Selective logging,2.609475,13.987925,2017,examples/13.987925_2.609475_0
Selective logging,Selective logging,2.609475,13.987925,2017,examples/13.987925_2.609475_1
Selective logging,Selective logging,2.609475,13.987925,2017,examples/13.987925_2.609475_2
Selective logging,Selective logging,2.609475,13.987925,2017,examples/13.987925_2.609475_3
Selective logging,Selective logging,2.609475,13.987925,2017,examples/13.987925_2.609475_4
Selective logging,Selective logging,2.933,14.126125,2017,examples/14.126125000000002_2.9330000000000003_0
Selective logging,Selective logging,2.933,14.126125,2017,examples/14.126125000000002_2.9330000000000003_1
Selective logging,Selective logging,2.933,14.126125,2017,examples/14.126125000000002_2.9330000000000003_2
Selective logging,Selective logging,2.933,14.126125,2017,examples/14.126125000000002_2.9330000000000003_3
Selective logging,Selective logging,2.933,14.126125,2017,examples/14.126125000000002_2.9330000000000003_4
Selective logging,Selective logging,2.765375,15.776875,2017,examples/15.776875_2.765375_0
Selective logging,Selective logging,2.765375,15.776875,2017,examples/15.776875_2.765375_1
Selective logging,Selective logging,2.765375,15.776875,2017,examples/15.776875_2.765375_2
Selective logging,Selective logging,2.765375,15.776875,2017,examples/15.776875_2.765375_3
Selective logging,Selective logging,2.765375,15.776875,2017,examples/15.776875_2.765375_4
Selective logging,Selective logging,2.794625,12.420375,2017,examples/12.420375_2.794625_0
Selective logging,Selective logging,2.794625,12.420375,2017,examples/12.420375_2.794625_1
Selective logging,Selective logging,2.794625,12.420375,2017,examples/12.420375_2.794625_2
Selective logging,Selective logging,2.794625,12.420375,2017,examples/12.420375_2.794625_3
Selective logging,Selective logging,2.794625,12.420375,2017,examples/12.420375_2.794625_4
Selective logging,Selective logging,2.828375,12.895125,2017,examples/12.895125000000002_2.828375_0
Selective logging,Selective logging,2.828375,12.895125,2017,examples/12.895125000000002_2.828375_1
Selective logging,Selective logging,2.828375,12.895125,2017,examples/12.895125000000002_2.828375_2
Selective logging,Selective logging,2.828375,12.895125,2017,examples/12.895125000000002_2.828375_3
Selective logging,Selective logging,2.828375,12.895125,2017,examples/12.895125000000002_2.828375_4
Selective logging,Selective logging,2.479875,15.24225,2017,examples/15.242250000000002_2.479875_0
Selective logging,Selective logging,2.479875,15.24225,2017,examples/15.242250000000002_2.479875_1
Selective logging,Selective logging,2.479875,15.24225,2017,examples/15.242250000000002_2.479875_2
Selective logging,Selective logging,2.479875,15.24225,2017,examples/15.242250000000002_2.479875_3
Selective logging,Selective logging,2.479875,15.24225,2017,examples/15.242250000000002_2.479875_4
Selective logging,Selective logging,3.094875,15.446375,2017,examples/15.446375_3.0948749999999996_0
Selective logging,Selective logging,3.094875,15.446375,2017,examples/15.446375_3.0948749999999996_1
